Unnamed: 0,reviews,word_count,sentiment,sentiment_label,vader_sentiment,vader_sentiment_label,tokenized_reviews
10,the check in process and rewardloyalty program is a mess i am never able to get points even when trying it through a partner airline unfortunately for work i have to travel with them sometimes  this time the flight was delayed,41,-0.30833333333333335,negative,-0.7003,negative,"['check', 'process', 'rewardloyalty', 'program', 'mess', 'never', 'able', 'get', 'points', 'even', 'trying', 'partner', 'airline', 'unfortunately', 'work', 'travel', 'sometimes', 'time', 'flight', 'delayed']"
11,we flew in november 2023 but it took this long to seek a satisfactory response from ba which we ultimately never received ba refused to rebook my son and me at no cost that day due to lack of underground service  alternate service ba forced us to buy new tickets and never admitted that they subjected us to disparate treatment i will not be flying or recommending ba again,69,-0.05643939393939395,negative,-0.682,negative,"['flew', 'november', 'took', 'long', 'seek', 'satisfactory', 'response', 'ba', 'ultimately', 'never', 'received', 'ba', 'refused', 'rebook', 'son', 'cost', 'day', 'due', 'lack', 'underground', 'service', 'alternate', 'service', 'ba', 'forced', 'us', 'buy', 'new', 'tickets', 'never', 'admitted', 'subjected', 'us', 'disparate', 'treatment', 'flying', 'recommending', 'ba']"
12,i left for london from johannesburg at 2115 on 22 december 2024 my only issue with that flight was the pillows they gave us were dirty and when my 7 year old dropped some juice and i asked a cabin crew member walking past for some serviettes she told me to go to the bathroom to get some to clean it up those issues werent pleasant but certainly not a major problem i was booked on the ba0057 at 2115 on 31 december 2024 to return to johannesburg the flight was delayed to the 1 january 2025 at 1200pm i had a connecting flight to durban and do not live in johannesburg landing in johannesburg with 3 children at 1 am was not an option for me ba changed my flight to 2nd january 2025 at 1825 i requested a sooner date so i could get home sooner i was given 1 january 2025 at 2115 i accepted this as this is the original time i opted for and would he most convenient for me as i was doing a connection in johannesburg to durban unfortunately this flight was delayed till 2nd january at 1700 i was extremely upset by this as i was absolutely exhausted and had 3 children who were absolutely exhausted i also suffer from eczema and hay fever and did not have my creams and medication this caused my eczema to flare up so badly even my lips were cracked and burning my allergies were so severe that my eyes were sticking together and i couldnt stop sneezing my daughter also has eczema and has had a flare up the staff had no sympathy or empathy for a mother traveling alone and her children i was just told that they know its an inconvenience and a lady even snapped at me that they trying their best my children are 4 7 and 11 and we were all booked on separate seats is that even legal let alone ethical they were refusing to help me and saying they cant do anything i approached 3 people and the third person finally put us together so they could clearly help me my flight from johannesburg to durban was originally booked on south african airways and i paid a lot for this ticket as south african airways is not a low cost airline i was given a cheap low cost airline cemair which i had never even heard of to replace my saa flight i suffer from flight anxiety and this is why i never book low cost airlines with tiny flights my anxiety went through the roof on the flight besides all of this i am also left with a huge credit card bill as i used up all my pounds on the 1st i know ba is obliged to compensate me for the inconvenience under eu law but besides the compensation ba staff really needs to show more empathy for their passengers like me who had two hours long flight delays two days in a row and was alone with 3 children i expect my full compensation for all of us as this has been by far the worst experience i have had traveling all their staff kept saying is thats why you will get compensation i am now waiting to see if i get compensated as i was promised by all of their ground staff legally they have to under eu law so lets see if they put up a fight or do what is ethical and legal,591,0.05524577167019029,positive,-0.9425,negative,"['left', 'london', 'johannesburg', 'december', 'issue', 'flight', 'pillows', 'gave', 'us', 'dirty', 'year', 'old', 'dropped', 'juice', 'asked', 'cabin', 'crew', 'member', 'walking', 'past', 'serviettes', 'told', 'go', 'bathroom', 'get', 'clean', 'issues', 'werent', 'pleasant', 'certainly', 'major', 'problem', 'booked', 'december', 'return', 'johannesburg', 'flight', 'delayed', 'january', 'connecting', 'flight', 'durban', 'live', 'johannesburg', 'landing', 'johannesburg', 'children', 'option', 'ba', 'changed', 'flight', 'january', 'requested', 'sooner', 'date', 'could', 'get', 'home', 'sooner', 'given', 'january', 'accepted', 'original', 'time', 'opted', 'would', 'convenient', 'connection', 'johannesburg', 'durban', 'unfortunately', 'flight', 'delayed', 'till', 'january', 'extremely', 'upset', 'absolutely', 'exhausted', 'children', 'absolutely', 'exhausted', 'also', 'suffer', 'eczema', 'hay', 'fever', 'creams', 'medication', 'caused', 'eczema', 'flare', 'badly', 'even', 'lips', 'cracked', 'burning', 'allergies', 'severe', 'eyes', 'sticking', 'together', 'couldnt', 'stop', 'sneezing', 'daughter', 'also', 'eczema', 'flare', 'staff', 'sympathy', 'empathy', 'mother', 'traveling', 'alone', 'children', 'told', 'know', 'inconvenience', 'lady', 'even', 'snapped', 'trying', 'best', 'children', 'booked', 'separate', 'seats', 'even', 'legal', 'let', 'alone', 'ethical', 'refusing', 'help', 'saying', 'cant', 'anything', 'approached', 'people', 'third', 'person', 'finally', 'put', 'us', 'together', 'could', 'clearly', 'help', 'flight', 'johannesburg', 'durban', 'originally', 'booked', 'south', 'african', 'airways', 'paid', 'lot', 'ticket', 'south', 'african', 'airways', 'low', 'cost', 'airline', 'given', 'cheap', 'low', 'cost', 'airline', 'cemair', 'never', 'even', 'heard', 'replace', 'saa', 'flight', 'suffer', 'flight', 'anxiety', 'never', 'book', 'low', 'cost', 'airlines', 'tiny', 'flights', 'anxiety', 'went', 'roof', 'flight', 'besides', 'also', 'left', 'huge', 'credit', 'card', 'bill', 'used', 'pounds', 'know', 'ba', 'obliged', 'compensate', 'inconvenience', 'eu', 'law', 'besides', 'compensation', 'ba', 'staff', 'really', 'needs', 'show', 'empathy', 'passengers', 'like', 'two', 'hours', 'long', 'flight', 'delays', 'two', 'days', 'row', 'alone', 'children', 'expect', 'full', 'compensation', 'us', 'far', 'worst', 'experience', 'traveling', 'staff', 'kept', 'saying', 'thats', 'get', 'compensation', 'waiting', 'see', 'get', 'compensated', 'promised', 'ground', 'staff', 'legally', 'eu', 'law', 'lets', 'see', 'put', 'fight', 'ethical', 'legal']"
13,after an excellent flight on a 777 cpt to lhr the return was not as good ba have moved the business class checkin from one end of the hall to the other at t5 for no apparent reason so a nice long walk to check in fast track security was very slow 15 minutes the indicator board suggested the south lounge was half full but when i went it was uncomfortably full and it is still tatty as not refurbished so i went to the b pier lounge instead much better except as usual the staff are sort of trying to pack up early and have a bizarre way of refilling the food containers which involves actually removing them to the kitchen which means they are gone a lot of the time rather than replenishing them customer side very employeecentric behaviour time for the flight so down to the transit to take us to the c gates except the transit had decided not to stop any more at the b gates so we watched five maybe seven transits pass through without stopping eventually me and a group of maybe 15 other passengers of mixed ages decided to descend to the walkway and run all the way to the c gates we all arrived soaked in sweat  not a nice start to a long business class flight the a380 is spacious but the seat is outdated now and in urgent need of replacement ife was not working and had to be rebooted the headphone prong was bent so headphones not working the usb port was not working drinks were brought out promptly starter salmon was delicious  truly excellent beef was tough  i think a bad piece of meat rather than badly cooked wines were good cheese was average to good staff were friendly good nights sleep breakfast good the recheck experience at jnb is a huge hassle  there is a giant screen saying domestic recheck and a queue but when you get to the front of the queue you are told it is safair only and not for saa bas local partner what a hassle why arent we warned or told this  loads of ba passengers making the same mistake overall 510 its the little things that would make this better fast track actually fast track refurbish the south lounge have food replenishment in the passenger area not the kitchen make sure the transits stop even late in the evening refurbish the a380s ask do  co who are generally excellent by the way to monitor meat quality rigorously,427,0.17166099773242632,positive,0.9731,positive,"['excellent', 'flight', 'cpt', 'lhr', 'return', 'good', 'ba', 'moved', 'business', 'class', 'checkin', 'one', 'end', 'hall', 'apparent', 'reason', 'nice', 'long', 'walk', 'check', 'fast', 'track', 'security', 'slow', 'minutes', 'indicator', 'board', 'suggested', 'south', 'lounge', 'half', 'full', 'went', 'uncomfortably', 'full', 'still', 'tatty', 'refurbished', 'went', 'b', 'pier', 'lounge', 'instead', 'much', 'better', 'except', 'usual', 'staff', 'sort', 'trying', 'pack', 'early', 'bizarre', 'way', 'refilling', 'food', 'containers', 'involves', 'actually', 'removing', 'kitchen', 'means', 'gone', 'lot', 'time', 'rather', 'replenishing', 'customer', 'side', 'employeecentric', 'behaviour', 'time', 'flight', 'transit', 'take', 'us', 'c', 'gates', 'except', 'transit', 'decided', 'stop', 'b', 'gates', 'watched', 'five', 'maybe', 'seven', 'transits', 'pass', 'without', 'stopping', 'eventually', 'group', 'maybe', 'passengers', 'mixed', 'ages', 'decided', 'descend', 'walkway', 'run', 'way', 'c', 'gates', 'arrived', 'soaked', 'sweat', 'nice', 'start', 'long', 'business', 'class', 'flight', 'spacious', 'seat', 'outdated', 'urgent', 'need', 'replacement', 'ife', 'working', 'rebooted', 'headphone', 'prong', 'bent', 'headphones', 'working', 'usb', 'port', 'working', 'drinks', 'brought', 'promptly', 'starter', 'salmon', 'delicious', 'truly', 'excellent', 'beef', 'tough', 'think', 'bad', 'piece', 'meat', 'rather', 'badly', 'cooked', 'wines', 'good', 'cheese', 'average', 'good', 'staff', 'friendly', 'good', 'nights', 'sleep', 'breakfast', 'good', 'recheck', 'experience', 'jnb', 'huge', 'hassle', 'giant', 'screen', 'saying', 'domestic', 'recheck', 'queue', 'get', 'front', 'queue', 'told', 'safair', 'saa', 'bas', 'local', 'partner', 'hassle', 'arent', 'warned', 'told', 'loads', 'ba', 'passengers', 'making', 'mistake', 'overall', 'little', 'things', 'would', 'make', 'better', 'fast', 'track', 'actually', 'fast', 'track', 'refurbish', 'south', 'lounge', 'food', 'replenishment', 'passenger', 'area', 'kitchen', 'make', 'sure', 'transits', 'stop', 'even', 'late', 'evening', 'refurbish', 'ask', 'co', 'generally', 'excellent', 'way', 'monitor', 'meat', 'quality', 'rigorously']"
14,on a recent flight from cyprus ba621 on 231124 the second the cabin door was closed the pilot announced we would be held on the runway for 2 hours they know this prior and did not inform passengers until after we had boarded the flight home took nearly 6 hours due to weather conditions this plus 2 hours waiting what did ba offer during this 8 hour hell flight 3 oatmeal biscuits and 250ml of water for our family when i went to the cabin crew to ask for more water which i was told there wasnt any 3 out of the 4 cabin crew were asleep in the back row seats of the aircraft ba621 on 231124 this infuriated me further as i had previously asked if there were any spare seats so that my 2 year old could spread out and get some sleep if available i was told the flight was full after we arrived late my connecting flight had now been missed we then queued at the connections desk in a large queue only to watch the ba staff clock off for the night in front of us no genuine support was given to me or my family and we were effectively abandoned by ba ive tried to speak to someone but their helpline has an automated message saying due to the number of calls not surprised by that aspect they cant assist me then hang up tried this several times at various times i think its their default message have raised this via their email system unsurprisingly been mugged off and cant escalate until 8 weeks have passed like i said a national disgrace,279,0.05443722943722944,positive,-0.8259,negative,"['recent', 'flight', 'cyprus', 'second', 'cabin', 'door', 'closed', 'pilot', 'announced', 'would', 'held', 'runway', 'hours', 'know', 'prior', 'inform', 'passengers', 'boarded', 'flight', 'home', 'took', 'nearly', 'hours', 'due', 'weather', 'conditions', 'plus', 'hours', 'waiting', 'ba', 'offer', 'hour', 'hell', 'flight', 'oatmeal', 'biscuits', 'water', 'family', 'went', 'cabin', 'crew', 'ask', 'water', 'told', 'wasnt', 'cabin', 'crew', 'asleep', 'back', 'row', 'seats', 'aircraft', 'infuriated', 'previously', 'asked', 'spare', 'seats', 'year', 'old', 'could', 'spread', 'get', 'sleep', 'available', 'told', 'flight', 'full', 'arrived', 'late', 'connecting', 'flight', 'missed', 'queued', 'connections', 'desk', 'large', 'queue', 'watch', 'ba', 'staff', 'clock', 'night', 'front', 'us', 'genuine', 'support', 'given', 'family', 'effectively', 'abandoned', 'ba', 'ive', 'tried', 'speak', 'someone', 'helpline', 'automated', 'message', 'saying', 'due', 'number', 'calls', 'surprised', 'aspect', 'cant', 'assist', 'hang', 'tried', 'several', 'times', 'various', 'times', 'think', 'default', 'message', 'raised', 'via', 'email', 'system', 'unsurprisingly', 'mugged', 'cant', 'escalate', 'weeks', 'passed', 'like', 'said', 'national', 'disgrace']"
15,flight ba 0560 arrived in rome on 11 december where all passengers received a sms from ba to say that their luggage had been left in london  my wife and i completed the required form but were in a queue for 2 hours to have it checked ba s agent in rome believe the baggage would arrive on the last flight that night 10pm and would most likely be delivered next day nobody from ba in rome airport made contact with us to explain what happened and when bags would arrive we finally got our luggage delivered to us at 4pm on sunday 15 december  the day before we were due to leave rome during the waiting period there was no contact initiated by either ba or their rome agents and on several occasions when we called both rome and london help desks we received no updates in 34 years of travelling together this has never happened before and the sheer neglect in keeping us informed is disgusting sadly for ba we will never fly with it again and will share our horror story with others and strongly encourage them to fly with another airline i would give ba an overall rating of zero,204,-0.019444444444444434,negative,-0.8957,negative,"['flight', 'ba', 'arrived', 'rome', 'december', 'passengers', 'received', 'sms', 'ba', 'say', 'luggage', 'left', 'london', 'wife', 'completed', 'required', 'form', 'queue', 'hours', 'checked', 'ba', 'agent', 'rome', 'believe', 'baggage', 'would', 'arrive', 'last', 'flight', 'night', 'would', 'likely', 'delivered', 'next', 'day', 'nobody', 'ba', 'rome', 'airport', 'made', 'contact', 'us', 'explain', 'happened', 'bags', 'would', 'arrive', 'finally', 'got', 'luggage', 'delivered', 'us', 'sunday', 'december', 'day', 'due', 'leave', 'rome', 'waiting', 'period', 'contact', 'initiated', 'either', 'ba', 'rome', 'agents', 'several', 'occasions', 'called', 'rome', 'london', 'help', 'desks', 'received', 'updates', 'years', 'travelling', 'together', 'never', 'happened', 'sheer', 'neglect', 'keeping', 'us', 'informed', 'disgusting', 'sadly', 'ba', 'never', 'fly', 'share', 'horror', 'story', 'others', 'strongly', 'encourage', 'fly', 'another', 'airline', 'would', 'give', 'ba', 'overall', 'rating', 'zero']"
16,this was the first time i flew british airways and it was a huge disappointment while the seat is quite good the food is very simple and the service is subpar but not only that heathrow airport their hub is by far the worst large airport ive seen in europe when we landed in dc i had an email saying that my luggage stayed in london this was last wednesday i have an airtag so i could follow my suitcase it came to washington the following day thursday ever since its been sitting in the airport british offers no means of communication the online chat is a bot the bot tells me to call a number in england i did its another bot when you say you have in inquiry about luggage it sends you a link via sms and hangs up no option to talk to a human in the claim form they gave me theres a local phone which reaches a voicemail i keep calling them 6 times today only and leaving messages saying that the airtag shows the suitcase in iad and offering to go pick it up so they dont need to deliver it no one replies to the voicemail so basically i am shut out with no luggage no information no customer service and no one to talk to,224,0.009663865546218479,positive,-0.9716,negative,"['first', 'time', 'flew', 'british', 'airways', 'huge', 'disappointment', 'seat', 'quite', 'good', 'food', 'simple', 'service', 'subpar', 'heathrow', 'airport', 'hub', 'far', 'worst', 'large', 'airport', 'ive', 'seen', 'europe', 'landed', 'dc', 'email', 'saying', 'luggage', 'stayed', 'london', 'last', 'wednesday', 'airtag', 'could', 'follow', 'suitcase', 'came', 'washington', 'following', 'day', 'thursday', 'ever', 'since', 'sitting', 'airport', 'british', 'offers', 'means', 'communication', 'online', 'chat', 'bot', 'bot', 'tells', 'call', 'number', 'england', 'another', 'bot', 'say', 'inquiry', 'luggage', 'sends', 'link', 'via', 'sms', 'hangs', 'option', 'talk', 'human', 'claim', 'form', 'gave', 'theres', 'local', 'phone', 'reaches', 'voicemail', 'keep', 'calling', 'times', 'today', 'leaving', 'messages', 'saying', 'airtag', 'shows', 'suitcase', 'iad', 'offering', 'go', 'pick', 'dont', 'need', 'deliver', 'one', 'replies', 'voicemail', 'basically', 'shut', 'luggage', 'information', 'customer', 'service', 'one', 'talk']"
17,pretty good flight but still some small things that can be improved check in was quick lounge was good  tasty food and well chosen wines disappointingly they had not secured a gate so we had to bus to the aircraft and it was all a hot scrum i got the last bus to avoid the crush emirates turkish lufthansa qatar all had planes on gates  why not ba pennypinching then it turned out the cabin crew forgot about those on the last bus so i had to ask for a welcome drink it came and the champagne was actually cold well done ba  first time they managed to serve champagne cold in my 10 years of flying with them big improvement cabin and seat were lovely as always i greatly prefer to the emirates whitegold bling drinks service was prompt ife was good starter trout was ok main chicken was excellent cheese was sold not cold as it should be wines were excellent we were not disturbed through the night so got a good sleep on a comfy bed cabin was a bit too warm though for my personal preference was woken up as asked and served a tasty breakfast small detail  as it is impossible to get water to 100c at altitude maybe ba could warm the ceramic coffee cups so coffee retains its heat a bit longer pouring not quite hot coffee into a nice but cold china mug means it is lukewarm instantly off the plane in record time 2 minutes after parking bags were waiting for us on the belt excellent work by the ground staff overall 810 improvement points gate not bus to the plane dont forget passengers on the last bus or who board late but well before pushback standout cabin crew member was miguel  what a star,304,0.20360360360360358,positive,0.997,positive,"['pretty', 'good', 'flight', 'still', 'small', 'things', 'improved', 'check', 'quick', 'lounge', 'good', 'tasty', 'food', 'well', 'chosen', 'wines', 'disappointingly', 'secured', 'gate', 'bus', 'aircraft', 'hot', 'scrum', 'got', 'last', 'bus', 'avoid', 'crush', 'emirates', 'turkish', 'lufthansa', 'qatar', 'planes', 'gates', 'ba', 'pennypinching', 'turned', 'cabin', 'crew', 'forgot', 'last', 'bus', 'ask', 'welcome', 'drink', 'came', 'champagne', 'actually', 'cold', 'well', 'done', 'ba', 'first', 'time', 'managed', 'serve', 'champagne', 'cold', 'years', 'flying', 'big', 'improvement', 'cabin', 'seat', 'lovely', 'always', 'greatly', 'prefer', 'emirates', 'whitegold', 'bling', 'drinks', 'service', 'prompt', 'ife', 'good', 'starter', 'trout', 'ok', 'main', 'chicken', 'excellent', 'cheese', 'sold', 'cold', 'wines', 'excellent', 'disturbed', 'night', 'got', 'good', 'sleep', 'comfy', 'bed', 'cabin', 'bit', 'warm', 'though', 'personal', 'preference', 'woken', 'asked', 'served', 'tasty', 'breakfast', 'small', 'detail', 'impossible', 'get', 'water', 'altitude', 'maybe', 'ba', 'could', 'warm', 'ceramic', 'coffee', 'cups', 'coffee', 'retains', 'heat', 'bit', 'longer', 'pouring', 'quite', 'hot', 'coffee', 'nice', 'cold', 'china', 'mug', 'means', 'lukewarm', 'instantly', 'plane', 'record', 'time', 'minutes', 'parking', 'bags', 'waiting', 'us', 'belt', 'excellent', 'work', 'ground', 'staff', 'overall', 'improvement', 'points', 'gate', 'bus', 'plane', 'dont', 'forget', 'passengers', 'last', 'bus', 'board', 'late', 'well', 'pushback', 'standout', 'cabin', 'crew', 'member', 'miguel', 'star']"
18,check in was fine but no priorityfast track lines for security or boarding there is only one lounge option for first class customers in mexico city which is the american airlines admirals club which is abysmal there is a free bar serving cheap alcohol  an awful food selection  and nowhere to shower on board  i find the seat really comfortable the crew were fantastic and im starting to really see some consistency in the quality of their first class crew the drink selection was fine the food was appalling we were the victims of their new supper service this is basically a dinner service with a lot less optionschoice no fishseafood options on either the starters or the mains first choice of main unavailable as only two had been loaded the fillet steak so drying and overcooked that i heard at least three people send it back pretty impressive for a cabin of just eight passengersdreadful dessert and cheeseboard luggage off swiftly the other end  so good to see priority tagging working,172,0.14778787878787877,positive,0.98,positive,"['check', 'fine', 'priorityfast', 'track', 'lines', 'security', 'boarding', 'one', 'lounge', 'option', 'first', 'class', 'customers', 'mexico', 'city', 'american', 'airlines', 'admirals', 'club', 'abysmal', 'free', 'bar', 'serving', 'cheap', 'alcohol', 'awful', 'food', 'selection', 'nowhere', 'shower', 'board', 'find', 'seat', 'really', 'comfortable', 'crew', 'fantastic', 'im', 'starting', 'really', 'see', 'consistency', 'quality', 'first', 'class', 'crew', 'drink', 'selection', 'fine', 'food', 'appalling', 'victims', 'new', 'supper', 'service', 'basically', 'dinner', 'service', 'lot', 'less', 'optionschoice', 'fishseafood', 'options', 'either', 'starters', 'mains', 'first', 'choice', 'main', 'unavailable', 'two', 'loaded', 'fillet', 'steak', 'drying', 'overcooked', 'heard', 'least', 'three', 'people', 'send', 'back', 'pretty', 'impressive', 'cabin', 'eight', 'passengersdreadful', 'dessert', 'cheeseboard', 'luggage', 'swiftly', 'end', 'good', 'see', 'priority', 'tagging', 'working']"
19,british airways is absolute rubbish i had to fly to amsterdam for an urgent appointment the flight was cancelled last minute presumably due to bad weather theyve kept us at the gate saying the plane couldnt land while literally every plane from that airport was taking off and landing with zero issues there was another klm flight to amsterdam scheduled to depart at the same time it took off on time and another klm flight to amsterdam later the evening also took off without any problems its just the one operated by british airways was cancelled because of the bad weather apparently the weather was so bad that every plane could land and take off successfully apart from theirs i had to rebook myself on the eurostar the next day and would still miss the important appointment that i intended to go to amsterdam for all thanks to british airways,150,0.01029411764705885,positive,-0.63,negative,"['british', 'airways', 'absolute', 'rubbish', 'fly', 'amsterdam', 'urgent', 'appointment', 'flight', 'cancelled', 'last', 'minute', 'presumably', 'due', 'bad', 'weather', 'theyve', 'kept', 'us', 'gate', 'saying', 'plane', 'couldnt', 'land', 'literally', 'every', 'plane', 'airport', 'taking', 'landing', 'zero', 'issues', 'another', 'klm', 'flight', 'amsterdam', 'scheduled', 'depart', 'time', 'took', 'time', 'another', 'klm', 'flight', 'amsterdam', 'later', 'evening', 'also', 'took', 'without', 'problems', 'one', 'operated', 'british', 'airways', 'cancelled', 'bad', 'weather', 'apparently', 'weather', 'bad', 'every', 'plane', 'could', 'land', 'take', 'successfully', 'apart', 'rebook', 'eurostar', 'next', 'day', 'would', 'still', 'miss', 'important', 'appointment', 'intended', 'go', 'amsterdam', 'thanks', 'british', 'airways']"
20,the flight time was changed at the last minute without warning and no assistance was provided by the ground staff 3rd party agents regarding the impact for the delay nor was any help forthcoming from the phoneline nobody in the airline wants to take responsibility for anything this is fundamentally an unreliable airline onboard service was poor and not even as good as some low cost airlines,67,0.08333333333333333,positive,-0.6747,negative,"['flight', 'time', 'changed', 'last', 'minute', 'without', 'warning', 'assistance', 'provided', 'ground', 'staff', 'party', 'agents', 'regarding', 'impact', 'delay', 'help', 'forthcoming', 'phoneline', 'nobody', 'airline', 'wants', 'take', 'responsibility', 'anything', 'fundamentally', 'unreliable', 'airline', 'onboard', 'service', 'poor', 'even', 'good', 'low', 'cost', 'airlines']"
21, trip verified    im so fraustrated my flight was cancelled last minute which wasnt the end of the world even though the earliest i could get rebooked was three days later its the insane saga of events that proceeded to claim the compensation that im legally entitled to according to eu rules used their claims page and all was ok it was from there that it became incomprehensibly frustrating my case was closed but no confirmation of what the conclusion was or any money i tried calling but kept being lead in circles customer services cant speak to the claims team the claims team cant be spoken to directly customer service dont have access to the claims teams system and so on 4 calls later and nothing could be done i had to throw my toys out of the pram on the last call and someone finally updated me i thought that was the end they had confirmed the claim and that i would be transferred what i was due and then they got the amount wrong i wrote to they to highlight this and they said that they would rectify it almost 1 month since the original flight was cancelled and still havent received what is owed to me as compensation for my wife and son i have sent two more emails in the last two days and ive yet to get a response it is criminal that they are not adhering to the aviation rules that dictate compensation for cancelled flights terrible customer service and honestly cant belive that ba are capable of such awful service,267,-0.07173913043478261,negative,-0.9217,negative,"['trip', 'verified', 'im', 'fraustrated', 'flight', 'cancelled', 'last', 'minute', 'wasnt', 'end', 'world', 'even', 'though', 'earliest', 'could', 'get', 'rebooked', 'three', 'days', 'later', 'insane', 'saga', 'events', 'proceeded', 'claim', 'compensation', 'im', 'legally', 'entitled', 'according', 'eu', 'rules', 'used', 'claims', 'page', 'ok', 'became', 'incomprehensibly', 'frustrating', 'case', 'closed', 'confirmation', 'conclusion', 'money', 'tried', 'calling', 'kept', 'lead', 'circles', 'customer', 'services', 'cant', 'speak', 'claims', 'team', 'claims', 'team', 'cant', 'spoken', 'directly', 'customer', 'service', 'dont', 'access', 'claims', 'teams', 'system', 'calls', 'later', 'nothing', 'could', 'done', 'throw', 'toys', 'pram', 'last', 'call', 'someone', 'finally', 'updated', 'thought', 'end', 'confirmed', 'claim', 'would', 'transferred', 'due', 'got', 'amount', 'wrong', 'wrote', 'highlight', 'said', 'would', 'rectify', 'almost', 'month', 'since', 'original', 'flight', 'cancelled', 'still', 'havent', 'received', 'owed', 'compensation', 'wife', 'son', 'sent', 'two', 'emails', 'last', 'two', 'days', 'ive', 'yet', 'get', 'response', 'criminal', 'adhering', 'aviation', 'rules', 'dictate', 'compensation', 'cancelled', 'flights', 'terrible', 'customer', 'service', 'honestly', 'cant', 'belive', 'ba', 'capable', 'awful', 'service']"
22,we have sat on this plane for an hour and forty five minutes awaiting takeoff due to bad weather in london this is understandable for safety fortunately i have a long layover so this delay does not affect me however many others are not so lucky while waiting we were given one small bottle of water and one tiny pack of corn kernels later food and drink were offered for purchase this is my complaint after sitting idle on this plane for nearly two hours and possibly missing connecting flights they cant give us a free bag of chips and a coke when i asked i was told no is british airways really this cheap and money grubbing,118,0.04427083333333334,positive,-0.9314,negative,"['sat', 'plane', 'hour', 'forty', 'five', 'minutes', 'awaiting', 'takeoff', 'due', 'bad', 'weather', 'london', 'understandable', 'safety', 'fortunately', 'long', 'layover', 'delay', 'affect', 'however', 'many', 'others', 'lucky', 'waiting', 'given', 'one', 'small', 'bottle', 'water', 'one', 'tiny', 'pack', 'corn', 'kernels', 'later', 'food', 'drink', 'offered', 'purchase', 'complaint', 'sitting', 'idle', 'plane', 'nearly', 'two', 'hours', 'possibly', 'missing', 'connecting', 'flights', 'cant', 'give', 'us', 'free', 'bag', 'chips', 'coke', 'asked', 'told', 'british', 'airways', 'really', 'cheap', 'money', 'grubbing']"
